30346985,NULL,"2006","POLS","ARTH",0
30347014,NULL,"2006","ECON","THST",0
30347058,NULL,"2007","ENG","CHIN",0
30347168,NULL,"2007","MATH",NULL,0
30348160,NULL,"2006","HIST",NULL,0
30348867,NULL,"2006","AMST",NULL,0
30348928,NULL,"2006","ECON",NULL,0
30348951,NULL,"2006","NEUR",NULL,0
30349000,NULL,"2006","AMST",NULL,0
30349195,NULL,"2006","MAS",NULL,0
30349255,NULL,"2006","LAST","SPAN",0
30349256,NULL,"2006","ECON",NULL,0
30349412,NULL,"2006","CAMS",NULL,0
30349416,NULL,"2006","POLS",NULL,0
30349470,NULL,"2006","ARTH",NULL,0
30349471,NULL,"2006","FREN",NULL,0
30349474,NULL,"2006","BIOC",NULL,0
30349478,NULL,"2006","BIOC",NULL,0
30349525,NULL,"2007","ARCH",NULL,0
30349619,NULL,"2006","ARTS","FREN",0
30349626,NULL,"2006","ARCH",NULL,0
30349675,NULL,"2006","CLSC","ITAS",0
30349719,NULL,"2006","ECON","POLS",0
30349724,NULL,"2009","ARCH",NULL,0
30349733,NULL,"2007","CLSC",NULL,0
30349759,NULL,"2010","POLS",NULL,0
30349821,NULL,"2006","PSYC",NULL,0
30349864,NULL,"2006","ECON",NULL,0
30349870,NULL,"2006","HIST",NULL,0
30349872,NULL,"2006","NEUR",NULL,0
30349885,NULL,"2006","CAMS",NULL,0
30349888,NULL,"2006","BISC",NULL,0
30349911,NULL,"2006","ENG",NULL,0
30349912,NULL,"2006","ARCH","ECON",0
30349923,NULL,"2006","SPAN","ECON",0
30349928,NULL,"2006","ECON","CHEM",0
30349934,NULL,"2006","ENG","HIST",0
30349939,NULL,"2006","HIST",NULL,0
30350017,NULL,"2006","POLS","AFR",0
30350029,NULL,"2006","PSYC",NULL,0
30350031,NULL,"2006","SOC",NULL,0
30350058,NULL,"2007","CLCV","ARTS",0
30350138,NULL,"2006","ENG",NULL,0
30350145,NULL,"2006","CHEM",NULL,0
30350294,NULL,"2006","POLS","SPAN",0
30350312,NULL,"2006","BIOC",NULL,0
30350342,NULL,"2008","ECON",NULL,0
30350350,NULL,"2006","ENG",NULL,0
30350401,NULL,"2006","ECON",NULL,0
30350422,NULL,"2006","PSYC",NULL,0
30350426,NULL,"2007","ITAS","ARTH",0
30350428,NULL,"2007","BISC","CLCV",0
30350463,NULL,"2007","PSYC",NULL,0
30350471,NULL,"2007","ENG",NULL,0
30350477,NULL,"2007","ES",NULL,0
30350487,NULL,"2007","ANTH","BISC",0
30350534,NULL,"2006","BISC",NULL,0
30350536,NULL,"2007","ENG",NULL,0
30350656,NULL,"2006","ECON",NULL,0
30350983,NULL,"2007","ARTH","HIST",0
30351010,NULL,"2007","ECON",NULL,0
